id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1282351338832175104,1282164184747319296,1594571358000,2020-07-12,13:29:18,Hora Padrão de Buenos Aires,959426171401326592,ezelimafoz73,Ezequias de lima alves pereira,,China só existe pelo ignorância da esquerda mundial....quando se aprende sobre tal....os olhos se abre...boicote a #ChinaVirus,['wanmingyang'],[],[],0,0,1,['#chinavirus'],[],https://twitter.com/Ezelimafoz73/status/1282351338832175104,False,,0,,,,,,,"[{'user_id': '959426171401326592', 'username': 'Ezelimafoz73'}, {'user_id': '4114061121', 'username': 'WanmingYang'}]",,,,
1282344025631207424,1282300387320639488,1594569615000,2020-07-12,13:00:15,Hora Padrão de Buenos Aires,3178485568,jorge_apaluzo,Jorge Magalhães 🐸gab.ai/jorge_apaluzo,,"Tanto tempo depois? De que vai adiantar? A maldita OMS só vai repetir o que a Xina mandar! Nem pra papagaio o diretor da OMS serve! Este sim, é um robozinho daqueles bem vagabundos que a #ChinaVirus empurra no mundo, mal feito, feio, cheio de defeitos e pintado de chumbo venenoso",['jornaldacidadeo'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/Jorge_Apaluzo/status/1282344025631207424,False,,0,,,,,,,"[{'user_id': '3178485568', 'username': 'Jorge_Apaluzo'}, {'user_id': '994303120376303616', 'username': 'JornalDaCidadeO'}]",,,,
1282318064516837376,1282164184747319296,1594563425000,2020-07-12,11:17:05,Hora Padrão de Buenos Aires,534488152,carla_margarete,#SouBolsonarista 👉👉,,Aqui no Brasil não há espaço para comunistas!!! #ChinaVirus FORA!!,['wanmingyang'],[],[],0,1,1,['#chinavirus'],[],https://twitter.com/Carla_Margarete/status/1282318064516837376,False,,0,,,,,,,"[{'user_id': '534488152', 'username': 'Carla_Margarete'}, {'user_id': '4114061121', 'username': 'WanmingYang'}]",,,,
1282316496866287622,1282164184747319296,1594563051000,2020-07-12,11:10:51,Hora Padrão de Buenos Aires,1252424266148126720,garciabolsonaro,fabricio garcia 🥚,,"Acreditar na #ChinaVirus ? Vcs são a escória do mundo, seu lixo, vcs merecem tudo de pior que existe na terra, tenho pena do povo chines. Eu acredito no @USAmbBR @realDonaldTrump","['wanmingyang', 'usambbr', 'realdonaldtrump']",[],[],0,0,0,['#chinavirus'],[],https://twitter.com/GarciaBolsonaro/status/1282316496866287622,False,,0,,,,,,,"[{'user_id': '1252424266148126720', 'username': 'GarciaBolsonaro'}, {'user_id': '4114061121', 'username': 'WanmingYang'}, {'user_id': '1242565706245443584', 'username': 'USAmbBR'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1282305936040787968,1282174971893002240,1594560533000,2020-07-12,10:28:53,Hora Padrão de Buenos Aires,1173828179510943749,adrianomazock,Adriano Mazock,,#ChinaVirus :vcs já ganharam já:essa guerra vcs são os vencedores:não vou suportar até às eleições americana não: democratas venceram:Biden vence Trumps: todos países d planeta pagaram:pra vcs está claro q todos países se curvam a vcs!eu presciso sair d MG se der até Brasil:libe,['xhnews'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/AdrianoMazock/status/1282305936040787968,False,,0,,,,,,,"[{'user_id': '1173828179510943749', 'username': 'AdrianoMazock'}, {'user_id': '487118986', 'username': 'XHNews'}]",,,,
1282296236222156806,1282164184747319296,1594558221000,2020-07-12,09:50:21,Hora Padrão de Buenos Aires,1070330648802537472,luizswinerd,Luiz Eugênio🇺🇸🇬🇧🇦🇺🇮🇹🇧🇷,,"Cai fora do Brasil.
Vocês não venderão seu G5 espião aqui.

Sua ditadura comunista maoista assassinou mais de 70 milhões de pessoas ao longo da história.

Não irão fazer do BR uma colônia.

#ChinaVirus",['wanmingyang'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/LuizSwinerd/status/1282296236222156806,False,,0,,,,,,,"[{'user_id': '1070330648802537472', 'username': 'LuizSwinerd'}, {'user_id': '4114061121', 'username': 'WanmingYang'}]",,,,
1282259330562236416,1282259330562236416,1594549422000,2020-07-12,07:23:42,Hora Padrão de Buenos Aires,185866945,lokos_dias,Elias 🅰️2️⃣ 🇧🇷🇮🇱,,Parece que as únicas coisas que vão liberar pra tratar o #chinavirus será maconha e Dipirona.  https://twitter.com/DanicMendonca/status/1282087723537502212 …,[],['https://twitter.com/DanicMendonca/status/1282087723537502212'],[],0,1,0,['#chinavirus'],[],https://twitter.com/lokos_dias/status/1282259330562236416,False,https://twitter.com/DanicMendonca/status/1282087723537502212,0,,,,,,,"[{'user_id': '185866945', 'username': 'lokos_dias'}]",,,,
1282225825539137537,1282225825539137537,1594541434000,2020-07-12,05:10:34,Hora Padrão de Buenos Aires,2186193151,muda_brasil_,Muda Brasil 🇧🇷 🇺🇸,,China alerta para a pneumonia “mais mortal que a Covid-19” -  https://www.jornaldacidadeonline.com.br/noticias/21710/china-alerta-para-a-pneumonia-mais-mortal-que-a-covid-19 ….   Caramba! A #ChinaVirus se superando em genocídio em massa!,[],['https://www.jornaldacidadeonline.com.br/noticias/21710/china-alerta-para-a-pneumonia-mais-mortal-que-a-covid-19'],[],0,0,1,['#chinavirus'],[],https://twitter.com/Muda_Brasil_/status/1282225825539137537,False,,0,,,,,,,"[{'user_id': '2186193151', 'username': 'Muda_Brasil_'}]",,,,
1282222274146336769,1282222274146336769,1594540587000,2020-07-12,04:56:27,Hora Padrão de Buenos Aires,958157322894921728,leao_go,Leão de Goiás,,"A #ChinaVirus está sentindo o baque nas exportações e muda informações de origens dos produtos de Made in China, para MADE in PRC!  pic.twitter.com/ydTKw1dBrS",[],[],['https://pbs.twimg.com/media/EcteWddWoAMBoDw.jpg'],0,4,5,['#chinavirus'],[],https://twitter.com/Leao_Go/status/1282222274146336769,False,,0,,,,,,,"[{'user_id': '958157322894921728', 'username': 'Leao_Go'}]",,,,
1282218979650670593,1282063479848013824,1594539801000,2020-07-12,04:43:21,Hora Padrão de Buenos Aires,958157322894921728,leao_go,Leão de Goiás,,"Caramba! 

A #ChinaVirus se superando em genocídio em massa!",['jornaldacidadeo'],[],[],0,1,1,['#chinavirus'],[],https://twitter.com/Leao_Go/status/1282218979650670593,False,,0,,,,,,,"[{'user_id': '958157322894921728', 'username': 'Leao_Go'}, {'user_id': '994303120376303616', 'username': 'JornalDaCidadeO'}]",,,,
1282185170301399040,1282164184747319296,1594531741000,2020-07-12,02:29:01,Hora Padrão de Buenos Aires,247528556,dede_fernas,André F. 🇧🇷🇺🇸,,"A China mente!! 

#ChinaVirus #ChinaLiedPeopleDied",['wanmingyang'],[],[],3,5,51,"['#chinavirus', '#chinaliedpeopledied']",[],https://twitter.com/dede_fernas/status/1282185170301399040,False,,0,,,,,,,"[{'user_id': '247528556', 'username': 'dede_fernas'}, {'user_id': '4114061121', 'username': 'WanmingYang'}]",,,,
1282139314244247553,1282139314244247553,1594520808000,2020-07-11,23:26:48,Hora Padrão de Buenos Aires,364351255,ulyssescalmon,ULYSSES CALMON,,"Vai lá amiguinho... divirta-se com o aplicativo tik.. tok  #ChinaVirus, vai dar tudo certo e o PCC irá gostar muito, hahaha...  pic.twitter.com/3zTHfmK68Z",[],[],[],0,0,1,['#chinavirus'],[],https://twitter.com/ULYSSESCALMON/status/1282139314244247553,False,,1,,,,,,,"[{'user_id': '364351255', 'username': 'ULYSSESCALMON'}]",,,,
1282068689261559808,1282068689261559808,1594503969000,2020-07-11,18:46:09,Hora Padrão de Buenos Aires,201949152,kelviskortesof,Kelvis Kortês,,Milhões de pessoas morreram e até hoje o culpado não foi encontrado. #ChinaVirus,[],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/kelviskortesof/status/1282068689261559808,False,,0,,,,,,,"[{'user_id': '201949152', 'username': 'kelviskortesof'}]",,,,
1282061994011635713,1281919918921801728,1594502373000,2020-07-11,18:19:33,Hora Padrão de Buenos Aires,1242689276183228416,marcelodcbr,MarceloDC,,"#ChinaVirus 
Disse o Condenado: ""ainda bem que a natureza criou esse monstro de vírus"" by Mula Chefão do PT
#GloboLixo",['oglobopolitica'],[],[],0,0,0,"['#chinavirus', '#globolixo']",[],https://twitter.com/MarceloDCBr/status/1282061994011635713,False,,0,,,,,,,"[{'user_id': '1242689276183228416', 'username': 'MarceloDCBr'}, {'user_id': '156719729', 'username': 'OGloboPolitica'}]",,,,
1281992774435450882,1281915124652093440,1594485870000,2020-07-11,13:44:30,Hora Padrão de Buenos Aires,61252543,lagarto_rs,lagarto,,"desses 9 mil ""voluntários"" quantos são presidiários soltos por conta do #ChinaVirus ? começa por esses, políticos e seus familiares
mostra que confia",['jdoriajr'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/lagarto_RS/status/1281992774435450882,False,,0,,,,,,,"[{'user_id': '61252543', 'username': 'lagarto_RS'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
1281958613247025152,1281958613247025152,1594477725000,2020-07-11,11:28:45,Hora Padrão de Buenos Aires,1256604214320599040,deenbr1,deenbr,,"Debate com dois pontos de vistas diferentes. Diante de fatos, tire suas ...  https://youtu.be/48NEt4oFs3I  via @YouTube
#VirusChines #ChinaVirus ...",['youtube'],['https://youtu.be/48NEt4oFs3I'],[],0,0,0,"['#viruschines', '#chinavirus']",[],https://twitter.com/deenbr1/status/1281958613247025152,False,,0,,,,,,,"[{'user_id': '1256604214320599040', 'username': 'deenbr1'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1281915887952502784,1281915887952502784,1594467539000,2020-07-11,08:38:59,Hora Padrão de Buenos Aires,1196769853044080641,tocantinensedi1,tocantinensedireito,,E como ele determina que a CHINA é inocente do #chinavirus? Prove isso.  https://twitter.com/RenovaMidia/status/1281286446565994496 …,[],['https://twitter.com/RenovaMidia/status/1281286446565994496'],[],0,0,0,['#chinavirus'],[],https://twitter.com/tocantinensedi1/status/1281915887952502784,False,https://twitter.com/RenovaMidia/status/1281286446565994496,0,,,,,,,"[{'user_id': '1196769853044080641', 'username': 'tocantinensedi1'}]",,,,
1281898884701331456,1281767513412558849,1594463485000,2020-07-11,07:31:25,Hora Padrão de Buenos Aires,109638252,intersom,Sergio Alexandroni da Silva - Intersom Eventos,,"A economia da China vai derreter, depois do golpe do #ChinaVirus",['regina90809332'],[],[],0,0,2,['#chinavirus'],[],https://twitter.com/INTERSOM/status/1281898884701331456,False,,0,,,,,,,"[{'user_id': '109638252', 'username': 'INTERSOM'}, {'user_id': '1060562450272186369', 'username': 'Regina90809332'}]",,,,
1281799331184427009,1281688849618333696,1594439749000,2020-07-11,00:55:49,Hora Padrão de Buenos Aires,133937221,pigson0127,Pigson,,"Part 5
#WHO
#CCPLiedPeopleDied
#WuhanVirus #Conronavirus #WuhanCoronavirus #ChinaVirus #CCPVirus pic.twitter.com/XKWgNVewyJ",[],[],[],1,3,5,"['#who', '#ccpliedpeopledied', '#wuhanvirus', '#conronavirus', '#wuhancoronavirus', '#chinavirus', '#ccpvirus']",[],https://twitter.com/pigson0127/status/1281799331184427009,False,,1,,,,,,,"[{'user_id': '133937221', 'username': 'pigson0127'}]",,,,
1281797541361668097,1281688849618333696,1594439323000,2020-07-11,00:48:43,Hora Padrão de Buenos Aires,133937221,pigson0127,Pigson,,"Part 4
#WHO
#CCPLiedPeopleDied
#WuhanVirus #Conronavirus #WuhanCoronavirus #ChinaVirus #CCPVirus pic.twitter.com/xOVNHISKU8",[],[],[],2,6,8,"['#who', '#ccpliedpeopledied', '#wuhanvirus', '#conronavirus', '#wuhancoronavirus', '#chinavirus', '#ccpvirus']",[],https://twitter.com/pigson0127/status/1281797541361668097,False,,1,,,,,,,"[{'user_id': '133937221', 'username': 'pigson0127'}]",,,,
1281791129298407427,1281688849618333696,1594437794000,2020-07-11,00:23:14,Hora Padrão de Buenos Aires,133937221,pigson0127,Pigson,,"Part 2
#WHO
#CCPLiedPeopleDied
#WuhanVirus #Conronavirus #WuhanCoronavirus #ChinaVirus #CCPVirus pic.twitter.com/mU7S9zW3us",[],[],[],2,6,6,"['#who', '#ccpliedpeopledied', '#wuhanvirus', '#conronavirus', '#wuhancoronavirus', '#chinavirus', '#ccpvirus']",[],https://twitter.com/pigson0127/status/1281791129298407427,False,,1,,,,,,,"[{'user_id': '133937221', 'username': 'pigson0127'}]",,,,
1281769234327117829,1281769234327117829,1594432574000,2020-07-10,22:56:14,Hora Padrão de Buenos Aires,62078020,vicguima,Víctor Guimarães,,"O Cazaquistão disse ser incorreto um alerta da embaixada chinesa a seus cidadãos sobre uma pneumonia ""mais letal"" que o #coronavírus no país, que fica na Ásia central e faz fronteira com a China.  https://bbc.in/2Zkxr6t 
#COVID__19 #COVID #Covid_19 #COVIDー19 #ChinaVirus #China",[],['https://bbc.in/2Zkxr6t'],[],0,1,0,"['#coronavírus', '#covid__19', '#covid', '#covid_19', '#covidー19', '#chinavirus', '#china']",[],https://twitter.com/vicguima/status/1281769234327117829,False,,0,,,,,,,"[{'user_id': '62078020', 'username': 'vicguima'}]",,,,
1281760125016047618,1281415848222228480,1594430402000,2020-07-10,22:20:02,Hora Padrão de Buenos Aires,37810668,nillmaster,ELISAEL ALVES *SOMOS MILHÕES*3️⃣8️⃣ 🇧🇷🇺🇸,,#HuaweiSpian #ChinaVirus fora daqui!,['qanon_br'],[],[],0,0,0,"['#huaweispian', '#chinavirus']",[],https://twitter.com/NillMaster/status/1281760125016047618,False,,0,,,,,,,"[{'user_id': '37810668', 'username': 'NillMaster'}, {'user_id': '797650380238753792', 'username': 'qanon_br'}]",,,,
1281752517257420806,1281751923595579392,1594428588000,2020-07-10,21:49:48,Hora Padrão de Buenos Aires,1187725112306556928,simplypapagena,Papagena,,"Putz. A minha só marca o número de dias q estou em quarentena. Escrevi lá hoje, 112. O resto, em branco. 
Obrigada #Chinavirus",['crysthianea'],[],[],0,0,1,['#chinavirus'],[],https://twitter.com/SimplyPapagena/status/1281752517257420806,False,,0,,,,,,,"[{'user_id': '1187725112306556928', 'username': 'SimplyPapagena'}, {'user_id': '1054777764551757825', 'username': 'CrysthianeA'}]",,,,
1281710394155966464,1281708450838437888,1594418545000,2020-07-10,19:02:25,Hora Padrão de Buenos Aires,1274236056230137857,x_smurf00,ɢᴀʀᴅᴇɴ ᴅᴡᴀʀғ💚,,"O pior né nada, essa pneumonia é mais mortal que a covid, sendo que nem vacina pra covid ainda tem.
#COVID__19 #ChinaVirus #Corona",[],[],[],0,0,0,"['#covid__19', '#chinavirus', '#corona']",[],https://twitter.com/X_SMURF00/status/1281710394155966464,False,,0,,,,,,,"[{'user_id': '1274236056230137857', 'username': 'X_SMURF00'}]",,,,
1281701886370947072,1281701886370947072,1594416517000,2020-07-10,18:28:37,Hora Padrão de Buenos Aires,364351255,ulyssescalmon,ULYSSES CALMON,,"Extra... #LadraoVirus dá consultoria ao #ChinaVirus. 

Já que @jairbolsonaro não dá mole, e soca a cloroquina nele... só mesmo os acovardados (com valentia seletiva e parcial), para solucionar a questão, hahaha... pic.twitter.com/8at6bKy5cl",['jairbolsonaro'],[],['https://pbs.twimg.com/media/EcmFEG5XkAAm88J.jpg'],0,0,0,"['#ladraovirus', '#chinavirus']",[],https://twitter.com/ULYSSESCALMON/status/1281701886370947072,False,,0,,,,,,,"[{'user_id': '364351255', 'username': 'ULYSSESCALMON'}, {'user_id': '128372940', 'username': 'jairbolsonaro'}]",,,,
1281691386362855426,1281682423605067784,1594414013000,2020-07-10,17:46:53,Hora Padrão de Buenos Aires,719324265011638273,matrixwave,Eduardo Alves,,Só faltava mandar o #ChinaVirus pra Marte..,['olhardigital'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/matrixwave/status/1281691386362855426,False,,0,,,,,,,"[{'user_id': '719324265011638273', 'username': 'matrixwave'}, {'user_id': '8315402', 'username': 'olhardigital'}]",,,,
1281652346250883073,1281652346250883073,1594404705000,2020-07-10,15:11:45,Hora Padrão de Buenos Aires,1233767879415410688,marianimarieni,Marieni Mariani,,"#ChinaVirus
#ChinaLiedPeopleDied
#China_is_terrorist 
Inventou o vírus, vendeu respiradores, vendeu máscaras para o mundo e agora a vacina. Já estava preparada para lançar a primeira bomba biológica ao mundo. Qual será o próximo vírus? Quando?",[],[],[],0,0,3,"['#chinavirus', '#chinaliedpeopledied', '#china_is_terrorist']",[],https://twitter.com/MarianiMarieni/status/1281652346250883073,False,,0,,,,,,,"[{'user_id': '1233767879415410688', 'username': 'MarianiMarieni'}]",,,,
1281652253028384768,1281582944432328706,1594404683000,2020-07-10,15:11:23,Hora Padrão de Buenos Aires,1233767879415410688,marianimarieni,Marieni Mariani,,"#ChinaVirus
#ChinaLiedPeopleDied
#China_is_terrorist 
Inventou o vírus, vendeu respiradores, vendeu máscaras para o mundo e agora a vacina. Já estava preparada para lançar a primeira bomba biológica ao mundo. Qual será o próximo vírus? Quando?",['revistaoeste'],[],[],0,0,1,"['#chinavirus', '#chinaliedpeopledied', '#china_is_terrorist']",[],https://twitter.com/MarianiMarieni/status/1281652253028384768,False,,0,,,,,,,"[{'user_id': '1233767879415410688', 'username': 'MarianiMarieni'}, {'user_id': '1222939896349970432', 'username': 'revistaoeste'}]",,,,
1281649534687469569,1281649534687469569,1594404035000,2020-07-10,15:00:35,Hora Padrão de Buenos Aires,364351255,ulyssescalmon,ULYSSES CALMON,,"Incauto é aquele que confia e se alia com esses comunas #ChinaVirus. Eles não respeitam nada nem a ninguém, especialmente seus parceiros comerciais, e tentam ""comer"" tudo e a todos. A única forma para tratar com eles é o boicote geral, que fará doer no bolso do PCC.  pic.twitter.com/Nnzson3TMp",[],[],['https://pbs.twimg.com/media/EclVc-XWoAAD7yl.jpg'],0,0,0,['#chinavirus'],[],https://twitter.com/ULYSSESCALMON/status/1281649534687469569,False,,0,,,,,,,"[{'user_id': '364351255', 'username': 'ULYSSESCALMON'}]",,,,
1281628060111048706,1281628060111048706,1594398915000,2020-07-10,13:35:15,Hora Padrão de Buenos Aires,375175921,reginaapb38,Regina Robô,,Essa é a #ChinaVirus  pic.twitter.com/NggJRitwrx,[],[],['https://pbs.twimg.com/media/EclB56zXsAEBqWs.jpg'],0,1,1,['#chinavirus'],[],https://twitter.com/ReginaAPB38/status/1281628060111048706,False,,0,,,,,,,"[{'user_id': '375175921', 'username': 'ReginaAPB38'}]",,,,
1281603305857220608,1281603305857220608,1594393013000,2020-07-10,11:56:53,Hora Padrão de Buenos Aires,212266752,phenrique_pi,Paulo Henrique,,"CORONAVÍRUS: o que nunca te disseram sobre ele | PAULO HENRIQUE  https://youtu.be/14dswQrw8lM  via @YouTube
#coronavirus #Covid_19 #ChinaVirus",['youtube'],['https://youtu.be/14dswQrw8lM'],[],0,1,0,"['#coronavirus', '#covid_19', '#chinavirus']",[],https://twitter.com/PHenrique_PI/status/1281603305857220608,False,,0,,,,,,,"[{'user_id': '212266752', 'username': 'PHenrique_PI'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1281575301244477443,1281539006254252032,1594386336000,2020-07-10,10:05:36,Hora Padrão de Buenos Aires,1244282674782617601,pliniopei1,Plinio Pinto Peixoto,,"Por que só surge na China essas doenças? Está na cara que é proposital para espalhar o pânico e destruir a economia do mundo, exceto a da própria China, eles já devem ter o antídoto ou a vacina.
#ChinaVirus",['exame'],[],[],0,0,1,['#chinavirus'],[],https://twitter.com/PlinioPei1/status/1281575301244477443,False,,0,,,,,,,"[{'user_id': '1244282674782617601', 'username': 'PlinioPei1'}, {'user_id': '30070288', 'username': 'exame'}]",,,,
1281548994976583680,1281534543552557056,1594380065000,2020-07-10,08:21:05,Hora Padrão de Buenos Aires,765515636822908932,luciana66678892,Luciana Nascimento,,"Sabemos que ele é "" o coitado"" que obedeceu ordens do governador. Acho que bem feito. Quem mandou seguir ordens do louco do #Witzel  e da cartilha genocida do dono do #ChinaVirus , o PCCHINÊS.",['sbtrio'],[],[],0,0,0,"['#witzel', '#chinavirus']",[],https://twitter.com/Luciana66678892/status/1281548994976583680,False,,0,,,,,,,"[{'user_id': '765515636822908932', 'username': 'Luciana66678892'}, {'user_id': '65724274', 'username': 'sbtrio'}]",,,,
1281545985341173760,1281542713641365504,1594379347000,2020-07-10,08:09:07,Hora Padrão de Buenos Aires,283800232,grp28,GIULLIANO RAUSCHKOLB,,"Tudo culpa de vocês comunistas desgraçados, ""se"" é que não foram vocês que criaram esse virús. Comunismo só causa morte e destruição.PCC mentiroso e criminoso. #ChinaVirus",['xhnews'],[],[],1,0,1,['#chinavirus'],[],https://twitter.com/grp28/status/1281545985341173760,False,,0,,,,,,,"[{'user_id': '283800232', 'username': 'grp28'}, {'user_id': '487118986', 'username': 'XHNews'}]",,,,
1281482052370604032,1281482052370604032,1594364104000,2020-07-10,03:55:04,Hora Padrão de Buenos Aires,958157322894921728,leao_go,Leão de Goiás,,"Pelo amor de Deus presidente @jairbolsonaro Tire O Brasil desse puxadinho do #ChinaVirus. 

Faça como @realDonaldTrump 

Esse pessoal da OMS não sabem nem onde está seu nariz! https://twitter.com/paulomathias/status/1281345158232014859 …","['jairbolsonaro', 'realdonaldtrump']",['https://twitter.com/paulomathias/status/1281345158232014859'],[],0,0,1,['#chinavirus'],[],https://twitter.com/Leao_Go/status/1281482052370604032,False,https://twitter.com/paulomathias/status/1281345158232014859,0,,,,,,,"[{'user_id': '958157322894921728', 'username': 'Leao_Go'}, {'user_id': '128372940', 'username': 'jairbolsonaro'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1281436687306981378,1281436687306981378,1594353288000,2020-07-10,00:54:48,Hora Padrão de Buenos Aires,1144403498601209856,gcarlobrasil,Carlo G. Brasil,,VERGONHOSO! A sanha pra legalizar assassinato de bebês. Na calada do #ChinaVirus #AbortoNao https://twitter.com/sensoinc/status/1281352361529794565 …,[],['https://twitter.com/sensoinc/status/1281352361529794565'],[],0,1,1,"['#chinavirus', '#abortonao']",[],https://twitter.com/GCarloBrasil/status/1281436687306981378,False,https://twitter.com/sensoinc/status/1281352361529794565,0,,,,,,,"[{'user_id': '1144403498601209856', 'username': 'GCarloBrasil'}]",,,,
1281405051525910530,1281405051525910530,1594345746000,2020-07-09,22:49:06,Hora Padrão de Buenos Aires,947606126685761536,domenicospano4,Domenico Spano,,"Amigo da ditadura comunista chinesa, é inimigo do Brasil. 
#bolsonaro #domenicospano #chinavirus #viruschines #doriacomunista  https://www.instagram.com/p/CCcZadQpdGU/?igshid=b3hagjb1yvua …",[],['https://www.instagram.com/p/CCcZadQpdGU/?igshid=b3hagjb1yvua'],[],0,0,0,"['#bolsonaro', '#domenicospano', '#chinavirus', '#viruschines', '#doriacomunista']",[],https://twitter.com/DomenicoSpano4/status/1281405051525910530,False,,0,,,,,,,"[{'user_id': '947606126685761536', 'username': 'DomenicoSpano4'}]",,,,
1281344209883148289,1281344209883148289,1594331240000,2020-07-09,18:47:20,Hora Padrão de Buenos Aires,1269110642654556161,whosazevedo,ñ era emergencial?,,"Deus que me perdoe kkkkkkkkkkkkkkkkk
#coronavirusbrasil #pandemia #ChinaVirus  pic.twitter.com/6szlRpCdW8",[],[],[],0,0,1,"['#coronavirusbrasil', '#pandemia', '#chinavirus']",[],https://twitter.com/whosazevedo/status/1281344209883148289,False,,1,,,,,,,"[{'user_id': '1269110642654556161', 'username': 'whosazevedo'}]",,,,
1281323304142471168,1281307271994064896,1594326256000,2020-07-09,17:24:16,Hora Padrão de Buenos Aires,911377449069563904,nelsonr37769700,Surfista Calhorda.... 🇧🇷🇺🇸🎈🎈,,"Q a tal OMS só tem picareta , que a cada hora falam uma coisa, e os paises como gado seguem a risca essas medidas esdruxulas como lockdows e quarentenas eternas. #ChinaVirus",['revistaepoca'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/NelsonR37769700/status/1281323304142471168,False,,0,,,,,,,"[{'user_id': '911377449069563904', 'username': 'NelsonR37769700'}, {'user_id': '21207962', 'username': 'RevistaEpoca'}]",,,,
1281318906611802122,1281318151544811520,1594325207000,2020-07-09,17:06:47,Hora Padrão de Buenos Aires,359561042,fabiolima76,Fabio,,Lambe bota de chinês..#ChinaVirus,['jdoriajr'],[],[],1,2,7,['#chinavirus'],[],https://twitter.com/FabioLima76/status/1281318906611802122,False,,0,,,,,,,"[{'user_id': '359561042', 'username': 'FabioLima76'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
1281304960244887553,1281301057822494724,1594321882000,2020-07-09,16:11:22,Hora Padrão de Buenos Aires,185866945,lokos_dias,Elias 🅰️2️⃣ 🇧🇷🇮🇱,,Aqui conversando com minha sobrinha lembrei de vc. Minha sobrinha foi infectada com o #ChinaVirus e adivinhe qual medicamento mandaram ela tomar?,['_leitadas_loen'],[],[],1,1,3,['#chinavirus'],[],https://twitter.com/lokos_dias/status/1281304960244887553,False,,0,,,,,,,"[{'user_id': '185866945', 'username': 'lokos_dias'}, {'user_id': '1267925527605755905', 'username': '_Leitadas_Loen'}]",,,,
1281285045995659266,1281285045995659266,1594317134000,2020-07-09,14:52:14,Hora Padrão de Buenos Aires,2229303500,factualidades,Factualidades,,"Marketing é tudo

#VirusChines
#ChinaVirus  pic.twitter.com/zyVvk7IvY1",[],[],['https://pbs.twimg.com/media/EcgJ9DpWoAAi0fo.jpg'],1,6,13,"['#viruschines', '#chinavirus']",[],https://twitter.com/factualidades/status/1281285045995659266,False,,0,,,,,,,"[{'user_id': '2229303500', 'username': 'factualidades'}]",,,,
1281284463859826690,1280674294805168134,1594316995000,2020-07-09,14:49:55,Hora Padrão de Buenos Aires,210875526,anapaulavrangel,Ana Paula Silva Vidal Rangel,,"Ótimo. A China precisa ser isolada. Para ontem.
#ChinaVirus",['miriamleitao'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/anapaulavrangel/status/1281284463859826690,False,,0,,,,,,,"[{'user_id': '210875526', 'username': 'anapaulavrangel'}, {'user_id': '16814640', 'username': 'miriamleitao'}]",,,,
1281277107574882312,1281274049482481666,1594315242000,2020-07-09,14:20:42,Hora Padrão de Buenos Aires,780027597149405184,rocconacho10,Setembrini...🇺🇸🎈📷,,Ahahah.. olha cara do sujeito? Esse marxista falando e minha cachorrinha defecando tem o mesmo resultado #ChinaVirus,['jornaloglobo'],[],[],1,0,1,['#chinavirus'],[],https://twitter.com/rocconacho10/status/1281277107574882312,False,,0,,,,,,,"[{'user_id': '780027597149405184', 'username': 'rocconacho10'}, {'user_id': '54341363', 'username': 'JornalOGlobo'}]",,,,
1281235685920423937,1281224914859671552,1594305366000,2020-07-09,11:36:06,Hora Padrão de Buenos Aires,1242689276183228416,marcelodcbr,MarceloDC,,"@jdoriajr o Vírus é Chinês vai querer criar uma Fake News???
#ChinaVirus","['rconstantino', 'jdoriajr']",[],[],0,0,0,['#chinavirus'],[],https://twitter.com/MarceloDCBr/status/1281235685920423937,False,,0,,,,,,,"[{'user_id': '1242689276183228416', 'username': 'MarceloDCBr'}, {'user_id': '33520195', 'username': 'Rconstantino'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
